Opcode, Rnd, Operand A, Operand B, Operand C, Result
CMPEQ, RND_NEAREST, 0x3efffffb, 0xc09fffff, 0xfff80000, 0x00000000
CMPEQ, RND_NEAREST, 0xc0800040, 0x7f807fff, 0x7f800008, 0x00000000
CMPEQ, RND_ZERO, 0x7f820000, 0x4b8007ff, 0x008fffff, 0x00000000
CMPEQ, RND_ZERO, 0x7f7ffff7, 0xbffffc00, 0xbf7f7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbf000008, 0xbf800080, 0xff802000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3ff7ffff, 0xbf8000ff, 0x7f800400, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f800003, 0xc07ffe00, 0x007ff7ff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f8007ff, 0xc0fdffff, 0x4bffffc0, 0x00000000
CMPEQ, RND_ZERO, 0x4b80000f, 0xfedfffff, 0xb3fffe00, 0x00000000
CMPEQ, RND_ZERO, 0xb381ffff, 0x3f600000, 0xbf77ffff, 0x00000000
CMPEQ, RND_ZERO, 0x4b8003ff, 0xcb80007f, 0xc0800080, 0x00000000
CMPEQ, RND_ZERO, 0xbf010000, 0x3f7ffff0, 0x40000100, 0x00000000
CMPEQ, RND_NEAREST, 0xcb8001ff, 0xcbffffff, 0x00ffbfff, 0x00000000
CMPEQ, RND_NEAREST, 0xcbfffff8, 0xcb800800, 0xb3800002, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80800003, 0x7f00001f, 0xffffff00, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcbfffdff, 0x7f810000, 0xff100000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7f7ffc00, 0x3f7fffc0, 0xc00001ff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xc07ffff0, 0xbf800003, 0x3e80003f, 0x00000000
CMPEQ, RND_ZERO, 0x33fffffc, 0x00001000, 0x3f7dffff, 0x00000000
CMPEQ, RND_ZERO, 0xfe8001ff, 0x407ffe00, 0x3f001fff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x00000010, 0x003fffff, 0xbffdffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x40800008, 0xc0001000, 0xff7fffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80dfffff, 0xbf004000, 0xb3ffdfff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcb9fffff, 0x3efff800, 0x3efeffff, 0x00000000
CMPEQ, RND_ZERO, 0x7efff000, 0xbefffbff, 0x33ff0000, 0x00000000
CMPEQ, RND_ZERO, 0x80700000, 0x7f100000, 0x7ea00000, 0x00000000
CMPEQ, RND_ZERO, 0x3f00003f, 0x00000020, 0x00000002, 0x00000000
CMPEQ, RND_ZERO, 0x800001ff, 0x407ffc00, 0x7eff7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x807ffff7, 0xff0001ff, 0x7ffe0000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f801000, 0xb3ffffe0, 0xc0ffefff, 0x00000000
CMPEQ, RND_NEAREST, 0xbf001fff, 0xff800000, 0x7effffe0, 0x00000000
CMPEQ, RND_NEAREST, 0xc0800020, 0xfff7ffff, 0x7f400000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f77ffff, 0xcb800800, 0xbf000200, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33fffffe, 0x7fffff00, 0xc0200000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bfffffd, 0x007fbfff, 0xbffffff8, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcb800100, 0x7f07ffff, 0xbffffbff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbef00000, 0xff900000, 0x7f03ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7effefff, 0x3eff0000, 0x3e80001f, 0x00000000
CMPEQ, RND_NEAREST, 0x80fdffff, 0x33fffdff, 0x407fff80, 0x00000000
CMPEQ, RND_NEAREST, 0x407c0000, 0x80ffffef, 0x3e807fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x009fffff, 0xbea00000, 0x3f020000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff0001ff, 0x7f804000, 0x33800040, 0x00000000
CMPEQ, RND_NEAREST, 0x4080000f, 0x3f9fffff, 0x3f800007, 0x00000000
CMPEQ, RND_NEAREST, 0x7f800800, 0xff000800, 0x7fffff00, 0x00000000
CMPEQ, RND_ZERO, 0xbf800020, 0x40fffffb, 0x3e8003ff, 0x00000000
CMPEQ, RND_ZERO, 0x7fffffe0, 0x00008000, 0xc0808000, 0x00000000
CMPEQ, RND_NEAREST, 0x00080000, 0xc07fefff, 0xbefffbff, 0x00000000
CMPEQ, RND_NEAREST, 0x338001ff, 0xcbfffdff, 0x7f7fffe0, 0x00000000
CMPEQ, RND_NEAREST, 0x4bfffff8, 0xff600000, 0xc0000040, 0x00000000
CMPEQ, RND_NEAREST, 0x3ffff000, 0x7fff0000, 0xbf800200, 0x00000000
CMPEQ, RND_MINUS_INF, 0x00fbffff, 0xcbfe0000, 0x00800004, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f7fffdf, 0x3f80000f, 0x7f800002, 0x00000000
CMPEQ, RND_ZERO, 0x007f0000, 0xbefff000, 0x33ffffe0, 0x00000000
CMPEQ, RND_ZERO, 0xc07ffffd, 0xbf820000, 0xcb803fff, 0x00000000
CMPEQ, RND_ZERO, 0x33800080, 0x3f000040, 0xbf7ffe00, 0x00000000
CMPEQ, RND_ZERO, 0xff7fc000, 0x407ff800, 0x007fffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff81ffff, 0x338003ff, 0x3e800000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00fff000, 0x3effffdf, 0xfffffc00, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfe800200, 0xbfff0000, 0x7f800100, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4007ffff, 0x407ffffc, 0xb3808000, 0x00000000
CMPEQ, RND_NEAREST, 0x00001000, 0x4b9fffff, 0x4bffff00, 0x00000000
CMPEQ, RND_NEAREST, 0x4bfffbff, 0x33880000, 0x3efffeff, 0x00000000
CMPEQ, RND_ZERO, 0x7e804000, 0x40dfffff, 0x7e800007, 0x00000000
CMPEQ, RND_ZERO, 0x40000400, 0x7effefff, 0x408fffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xcb800100, 0x407fffff, 0x00080000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x80801000, 0x7f8fffff, 0xcb800400, 0x00000000
CMPEQ, RND_ZERO, 0xfe810000, 0xbf008000, 0x008fffff, 0x00000000
CMPEQ, RND_ZERO, 0x808001ff, 0xc0fffffd, 0x4b8000ff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xbf80000f, 0x7e808000, 0xfebfffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x40fffffd, 0xbeefffff, 0xbf00003f, 0x00000000
CMPEQ, RND_ZERO, 0x3e900000, 0xb3fffff8, 0x4bfffdff, 0x00000000
CMPEQ, RND_ZERO, 0x000001ff, 0x3f7fffc0, 0x3e8fffff, 0x00000000
CMPEQ, RND_NEAREST, 0x00800800, 0x407ffff7, 0x7ffffffe, 0x00000000
CMPEQ, RND_NEAREST, 0x3fffff7f, 0x4b800007, 0x3effc000, 0x00000000
CMPEQ, RND_NEAREST, 0xffefffff, 0xbfffbfff, 0x3f8fffff, 0x00000000
CMPEQ, RND_NEAREST, 0x3ffffeff, 0x3ff7ffff, 0xc0000080, 0x00000000
CMPEQ, RND_MINUS_INF, 0xbe83ffff, 0x3f000003, 0x3e800004, 0x00000000
CMPEQ, RND_MINUS_INF, 0x80ffc000, 0x33fff7ff, 0xbf000008, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80fffffe, 0x3efffffd, 0xfefff7ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0fffff7, 0x7f00ffff, 0x3f7ffc00, 0x00000000
CMPEQ, RND_NEAREST, 0x7f900000, 0xc0800080, 0x7f003fff, 0x00000000
CMPEQ, RND_NEAREST, 0x7f7fffc0, 0x40000007, 0xbfdfffff, 0x00000000
CMPEQ, RND_NEAREST, 0x7effff80, 0xc0008000, 0xbe800020, 0x00000000
CMPEQ, RND_NEAREST, 0x7f7f8000, 0xbf80007f, 0xc0807fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80ffff7f, 0xff000002, 0x3f808000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfe800004, 0x4b800080, 0xbf000800, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcbe00000, 0xcb800020, 0xbe80ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fc00000, 0x3efbffff, 0x7ffdffff, 0x00000000
CMPEQ, RND_ZERO, 0xb3800001, 0xbfffc000, 0xc0000008, 0x00000000
CMPEQ, RND_ZERO, 0xc07fff00, 0xfffffffb, 0x7f7ff800, 0x00000000
CMPEQ, RND_ZERO, 0x00000001, 0xbffeffff, 0x40000400, 0x00000000
CMPEQ, RND_ZERO, 0x00fdffff, 0xbfffffff, 0x40ff8000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33800003, 0x7f87ffff, 0xfe810000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0fe0000, 0x00fc0000, 0x80000008, 0x00000000
CMPEQ, RND_ZERO, 0xbe800400, 0x40ffff80, 0xcbfffc00, 0x00000000
CMPEQ, RND_ZERO, 0xb3800fff, 0x3ffffffd, 0x7efbffff, 0x00000000
CMPEQ, RND_NEAREST, 0xbffffff7, 0x3f803fff, 0xc0ffff80, 0x00000000
CMPEQ, RND_NEAREST, 0x33880000, 0xc07ffdff, 0xfeffe000, 0x00000000
CMPEQ, RND_MINUS_INF, 0xfffffffd, 0x3e900000, 0xcb807fff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f000200, 0xc0fdffff, 0x40feffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xcb800004, 0x3ffffffb, 0x4b808000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x40fffc00, 0xc0fff000, 0x80ffdfff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f800100, 0xb3ffff00, 0x80080000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f7ffffb, 0xff80007f, 0xfe800008, 0x00000000
CMPEQ, RND_ZERO, 0x7f7ffdff, 0xff800004, 0x8080000f, 0x00000000
CMPEQ, RND_ZERO, 0x807dffff, 0x3f00001f, 0xcbfffe00, 0x00000000
CMPEQ, RND_MINUS_INF, 0x40fffff0, 0x4007ffff, 0x3e800008, 0x00000000
CMPEQ, RND_MINUS_INF, 0xffff8000, 0xc000003f, 0xbf800008, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3fffffef, 0x3383ffff, 0x7f0007ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc0200000, 0xcbf7ffff, 0x80ffffdf, 0x00000000
CMPEQ, RND_MINUS_INF, 0x33ffff7f, 0xc0800003, 0x3fffbfff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x80800800, 0xff0000ff, 0x33fffff7, 0x00000000
CMPEQ, RND_NEAREST, 0xbe820000, 0xb3fffe00, 0xc0ffbfff, 0x00000000
CMPEQ, RND_NEAREST, 0x4b800010, 0x7efffeff, 0x3f900000, 0x00000000
CMPEQ, RND_NEAREST, 0xc080000f, 0xc0800fff, 0x4b804000, 0x00000000
CMPEQ, RND_NEAREST, 0x33800010, 0x407fffef, 0x40808000, 0x00000000
CMPEQ, RND_ZERO, 0x7f000020, 0xbf7ffffc, 0x7efffffd, 0x00000000
CMPEQ, RND_ZERO, 0xb380000f, 0x80ff0000, 0x4b80001f, 0x00000000
CMPEQ, RND_NEAREST, 0x3efffffe, 0x3f7ffffb, 0x3ec00000, 0x00000000
CMPEQ, RND_NEAREST, 0x80fffffd, 0x7f7ffe00, 0x40800040, 0x00000000
CMPEQ, RND_MINUS_INF, 0x80020000, 0xfffdffff, 0xffffffdf, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb3f80000, 0xbf020000, 0x00800008, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bc00000, 0x40000100, 0x00001000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7e800800, 0x3f100000, 0xbf800040, 0x00000000
CMPEQ, RND_NEAREST, 0x00807fff, 0x33fff800, 0xbf800200, 0x00000000
CMPEQ, RND_NEAREST, 0x007f0000, 0xcbfffe00, 0x3f800800, 0x00000000
CMPEQ, RND_ZERO, 0xbf800004, 0x80f00000, 0x7f7ffc00, 0x00000000
CMPEQ, RND_ZERO, 0x00000008, 0x407fff7f, 0x3ffc0000, 0x00000000
CMPEQ, RND_ZERO, 0x4b800003, 0xc0004000, 0x3f7fbfff, 0x00000000
CMPEQ, RND_ZERO, 0xc080003f, 0x40880000, 0x3e800004, 0x00000000
CMPEQ, RND_ZERO, 0x7f900000, 0xff7ff7ff, 0x33ff8000, 0x00000000
CMPEQ, RND_ZERO, 0x400001ff, 0x007ffffd, 0xbedfffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xbe8000ff, 0x3e804000, 0x33800800, 0x00000000
CMPEQ, RND_MINUS_INF, 0xff800200, 0xbf600000, 0xff8fffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x4b8000ff, 0xc07ff800, 0x407ff7ff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xff700000, 0xffffffc0, 0x807ffdff, 0x00000000
CMPEQ, RND_ZERO, 0x40007fff, 0x3f000004, 0xc000001f, 0x00000000
CMPEQ, RND_ZERO, 0xbf0003ff, 0x80ffffef, 0x40ffefff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xff0003ff, 0xc08fffff, 0x00003fff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb3ffdfff, 0xbf880000, 0xbf000008, 0x00000000
CMPEQ, RND_NEAREST, 0x7e800020, 0x7e800002, 0xff000100, 0x00000000
CMPEQ, RND_NEAREST, 0xbe800003, 0xcb80003f, 0x4b8003ff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb3800fff, 0x4b801fff, 0x007fff80, 0x00000000
CMPEQ, RND_MINUS_INF, 0xfffff7ff, 0xc0001fff, 0x4b800003, 0x00000000
CMPEQ, RND_NEAREST, 0xc00003ff, 0x40fffff0, 0xbf87ffff, 0x00000000
CMPEQ, RND_NEAREST, 0x40ffffef, 0x3f800800, 0xcb803fff, 0x00000000
CMPEQ, RND_ZERO, 0xffffe000, 0x33fffff8, 0x7fffffc0, 0x00000000
CMPEQ, RND_ZERO, 0x00ffff00, 0x007fffe0, 0xbf800003, 0x00000000
CMPEQ, RND_NEAREST, 0xbf800100, 0xff7fff80, 0x005fffff, 0x00000000
CMPEQ, RND_NEAREST, 0xff7fdfff, 0x7fffffff, 0xbe800004, 0x00000000
CMPEQ, RND_MINUS_INF, 0xc0fffff7, 0xff7ff000, 0xff000100, 0x00000000
CMPEQ, RND_MINUS_INF, 0x80fdffff, 0xfe800800, 0xc0200000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7f7effff, 0x7e880000, 0x3ffffff8, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3e800001, 0xbf804000, 0x33fbffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb380003f, 0x7fffff00, 0x4bf7ffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xff820000, 0x4087ffff, 0xc08003ff, 0x00000000
CMPEQ, RND_ZERO, 0x00780000, 0x80fc0000, 0xfe8003ff, 0x00000000
CMPEQ, RND_ZERO, 0x3f800001, 0x0000ffff, 0x3f0007ff, 0x00000000
CMPEQ, RND_ZERO, 0xbf807fff, 0x7e801000, 0x3f7ffdff, 0x00000000
CMPEQ, RND_ZERO, 0xb3ffffef, 0x3fff8000, 0x7f7f7fff, 0x00000000
CMPEQ, RND_NEAREST, 0xff7fffbf, 0xfe87ffff, 0xbeffdfff, 0x00000000
CMPEQ, RND_NEAREST, 0x407ffffd, 0xff7ffc00, 0x80840000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x807fffef, 0xbefffeff, 0x7f800fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bffe000, 0x40001000, 0x7e800001, 0x00000000
CMPEQ, RND_NEAREST, 0x807fe000, 0x4087ffff, 0x407fff00, 0x00000000
CMPEQ, RND_NEAREST, 0xc07ff7ff, 0x3f000003, 0x807fffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0x0000ffff, 0xbe83ffff, 0x80000080, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f800000, 0xbf000200, 0xc0fe0000, 0x00000000
CMPEQ, RND_NEAREST, 0x0080001f, 0xc080001f, 0x4083ffff, 0x00000000
CMPEQ, RND_NEAREST, 0x7efffff8, 0xbf700000, 0x4bfff7ff, 0x00000000
CMPEQ, RND_ZERO, 0xbfffff7f, 0x3f800400, 0x3e840000, 0x00000000
CMPEQ, RND_ZERO, 0xbe800fff, 0xff7fffff, 0xc000007f, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4bff8000, 0xfeffffc0, 0xbe800800, 0x00000000
CMPEQ, RND_PLUS_INF, 0x80ffffff, 0x40bfffff, 0x007fffbf, 0x00000000
CMPEQ, RND_NEAREST, 0xc00fffff, 0x80fbffff, 0x7e800040, 0x00000000
CMPEQ, RND_NEAREST, 0x4b800200, 0xfffc0000, 0xc0fff800, 0x00000000
CMPEQ, RND_NEAREST, 0x33fc0000, 0xb3ff7fff, 0x33808000, 0x00000000
CMPEQ, RND_NEAREST, 0xbe800800, 0x4bfffff0, 0x33fbffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xff800004, 0x4bfff000, 0x40800004, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb3800003, 0xbf400000, 0x3f80001f, 0x00000000
CMPEQ, RND_NEAREST, 0x807ff7ff, 0x7f801000, 0x7f07ffff, 0x00000000
CMPEQ, RND_NEAREST, 0x4bfff000, 0xb383ffff, 0x3f00007f, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7f000001, 0x40800fff, 0xc0fffffb, 0x00000000
CMPEQ, RND_MINUS_INF, 0x007e0000, 0x400fffff, 0x7e800000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc08fffff, 0x00801fff, 0xfffeffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f9fffff, 0x007ffffd, 0xcb87ffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xcb80000f, 0xfe801000, 0x3f000400, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb38003ff, 0x3f7fffc0, 0xc07ff800, 0x00000000
CMPEQ, RND_ZERO, 0xc00000ff, 0x80803fff, 0xcbf80000, 0x00000000
CMPEQ, RND_ZERO, 0x33800400, 0xbf8fffff, 0x007fffc0, 0x00000000
CMPEQ, RND_MINUS_INF, 0xc07c0000, 0x7ff80000, 0xc080003f, 0x00000000
CMPEQ, RND_MINUS_INF, 0xbefffff0, 0xcbfff7ff, 0x7f8001ff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xb3fffc00, 0x33802000, 0x80ff7fff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f802000, 0xcbf00000, 0x3f000004, 0x00000000
CMPEQ, RND_NEAREST, 0x3effe000, 0xbe801000, 0x3f0001ff, 0x00000000
CMPEQ, RND_NEAREST, 0xff7ffff0, 0xcb801000, 0xbf03ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff800080, 0x7f004000, 0x00fffffc, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3ffff7ff, 0x4bffbfff, 0xfffffff0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xff800400, 0x80807fff, 0xcb820000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3e8003ff, 0x3effdfff, 0xb383ffff, 0x00000000
CMPEQ, RND_NEAREST, 0x3effffef, 0xfe800003, 0xbf800020, 0x00000000
CMPEQ, RND_NEAREST, 0x005fffff, 0xb3800000, 0x7f010000, 0x00000000
CMPEQ, RND_ZERO, 0x007fff7f, 0x407fff80, 0x00000400, 0x00000000
CMPEQ, RND_ZERO, 0x80000100, 0x3e801fff, 0x40fffffb, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7f7fbfff, 0x7f001fff, 0xbe9fffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3f7ffe00, 0x7fffefff, 0xc0200000, 0x00000000
CMPEQ, RND_NEAREST, 0x3f7ffff8, 0xc07fff7f, 0xc0ffff00, 0x00000000
CMPEQ, RND_NEAREST, 0x7f600000, 0xb3810000, 0x40008000, 0x00000000
CMPEQ, RND_ZERO, 0x33fc0000, 0x7e810000, 0x3efff7ff, 0x00000000
CMPEQ, RND_ZERO, 0x00400000, 0x407ffffb, 0xcbfffff7, 0x00000000
CMPEQ, RND_MINUS_INF, 0x00fffffc, 0x33800800, 0xc0804000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x407fdfff, 0x407ffdff, 0x00fff000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40900000, 0xbf200000, 0x40800040, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00004000, 0xc07ff800, 0x3efff7ff, 0x00000000
CMPEQ, RND_NEAREST, 0x80fff000, 0x3f0007ff, 0x7e800000, 0x00000000
CMPEQ, RND_NEAREST, 0x7f800004, 0x00000100, 0x40840000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7f7fffe0, 0xbf7fbfff, 0x40801000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x00800020, 0x80810000, 0xff800007, 0x00000000
CMPEQ, RND_PLUS_INF, 0xcbefffff, 0x33ffdfff, 0xb3ffe000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3f020000, 0x3fffff80, 0x3f807fff, 0x00000000
CMPEQ, RND_NEAREST, 0x007ffbff, 0xbe801000, 0x40000000, 0x00000000
CMPEQ, RND_NEAREST, 0x00fbffff, 0xc000001f, 0x40700000, 0x00000000
CMPEQ, RND_MINUS_INF, 0xfff00000, 0x33800100, 0xc0000000, 0x00000000
CMPEQ, RND_MINUS_INF, 0xcb8001ff, 0xfefffdff, 0x4b800000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x00fffe00, 0xff7fffc0, 0x33810000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x4b800400, 0xff7fff80, 0xc0fff800, 0x00000000
CMPEQ, RND_ZERO, 0x7f000400, 0x007dffff, 0xcbff7fff, 0x00000000
CMPEQ, RND_ZERO, 0x3fa00000, 0x00400000, 0xb3fffe00, 0x00000000
CMPEQ, RND_PLUS_INF, 0xc07ffffe, 0x4b8001ff, 0xbffffc00, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7f000008, 0x7e801fff, 0x7ff7ffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbffffffd, 0x807ffdff, 0x80ffffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x33802000, 0xbf0001ff, 0x00880000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x4b840000, 0xc0800020, 0x7f800002, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40fffff0, 0xc0800004, 0xfe808000, 0x00000000
CMPEQ, RND_PLUS_INF, 0x3e801fff, 0x3ffff000, 0xc03fffff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x7fffff7f, 0xbfffffff, 0xbf020000, 0x00000000
CMPEQ, RND_ZERO, 0xb3800010, 0x807ff800, 0xff03ffff, 0x00000000
CMPEQ, RND_ZERO, 0xc0000fff, 0x008003ff, 0xff0001ff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb3840000, 0x7efffdff, 0x405fffff, 0x00000000
CMPEQ, RND_MINUS_INF, 0x00801fff, 0x00400000, 0x7f00000f, 0x00000000
CMPEQ, RND_ZERO, 0x3fc00000, 0x0077ffff, 0x3fffe000, 0x00000000
CMPEQ, RND_ZERO, 0xbefeffff, 0xff800001, 0xbfffffe0, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfffffffd, 0x3ff7ffff, 0x7effffdf, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00ffffdf, 0x40ffdfff, 0xbf00ffff, 0x00000000
CMPEQ, RND_NEAREST, 0x33804000, 0x4bffff7f, 0x7e8007ff, 0x00000000
CMPEQ, RND_NEAREST, 0x3f7fffbf, 0x7f7fff80, 0xb3fffff0, 0x00000000
CMPEQ, RND_ZERO, 0x407ffeff, 0x7f000100, 0x40ffff7f, 0x00000000
CMPEQ, RND_ZERO, 0x3e8003ff, 0x7e800008, 0x00800010, 0x00000000
CMPEQ, RND_MINUS_INF, 0xc0800000, 0x7f900000, 0x40000020, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7f00ffff, 0x4b800003, 0xff400000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xfe900000, 0xff7fefff, 0xb3ffff00, 0x00000000
CMPEQ, RND_PLUS_INF, 0x00000020, 0xff800010, 0x7fffdfff, 0x00000000
CMPEQ, RND_PLUS_INF, 0x40600000, 0x807ff800, 0xbf802000, 0x00000000
CMPEQ, RND_PLUS_INF, 0xbffdffff, 0xffe00000, 0x8000003f, 0x00000000
CMPEQ, RND_ZERO, 0x3f7fffbf, 0xc0fffffe, 0x3f000010, 0x00000000
CMPEQ, RND_ZERO, 0xbffffff7, 0xb3ff8000, 0x3e800040, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb3fffeff, 0x4b800400, 0x3ffff000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x3ffffc00, 0xfe880000, 0x3effff80, 0x00000000
CMPEQ, RND_NEAREST, 0xbf1fffff, 0xcbff7fff, 0x3e900000, 0x00000000
CMPEQ, RND_NEAREST, 0x7f00001f, 0xff000800, 0xff804000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x7e804000, 0x4bfffffd, 0xbf803fff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xc09fffff, 0x40807fff, 0x400fffff, 0x00000000
CMPEQ, RND_ZERO, 0x33fff800, 0xff7ffff7, 0xff000080, 0x00000000
CMPEQ, RND_ZERO, 0x3fffff00, 0xbf0003ff, 0x7f800010, 0x00000000
CMPEQ, RND_ZERO, 0xcbdfffff, 0x7f800008, 0xff002000, 0x00000000
CMPEQ, RND_ZERO, 0xc07ffffb, 0x3f800fff, 0x80000200, 0x00000000
CMPEQ, RND_MINUS_INF, 0x33ffff00, 0x80803fff, 0xff7fffe0, 0x00000000
CMPEQ, RND_MINUS_INF, 0x40800020, 0xbf7ffbff, 0xbe800003, 0x00000000
CMPEQ, RND_NEAREST, 0x7efffff7, 0x407e0000, 0xbfe00000, 0x00000000
CMPEQ, RND_NEAREST, 0xb3ffefff, 0x3f7fff7f, 0xbf801000, 0x00000000
CMPEQ, RND_MINUS_INF, 0x80000fff, 0x7fff8000, 0xfffffeff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xc0600000, 0x807fc000, 0xbf800020, 0x00000000
CMPEQ, RND_ZERO, 0xcb807fff, 0xfeffff80, 0x408000ff, 0x00000000
CMPEQ, RND_ZERO, 0xbe801000, 0xbf840000, 0xc0fff7ff, 0x00000000
CMPEQ, RND_ZERO, 0x3f800010, 0x80dfffff, 0xcbffff7f, 0x00000000
CMPEQ, RND_ZERO, 0xbe83ffff, 0xffffff80, 0xc0000008, 0x00000000
CMPEQ, RND_MINUS_INF, 0x40bfffff, 0x7effff80, 0x40007fff, 0x00000000
CMPEQ, RND_MINUS_INF, 0xb380007f, 0x40801000, 0x4b800004, 0x00000000
CMPEQ, RND_MINUS_INF, 0xfe800007, 0xc0fbffff, 0xcb800001, 0x00000000
